contador,fecha,hora,temperatura_ambiente,temperatura_lata
26491,21-6-2019,4:48:48,24.93,27.19
26492,21-6-2019,4:48:50,25.42,27.19
26493,21-6-2019,4:48:52,24.93,27.25
26494,21-6-2019,4:48:53,24.93,27.19
26495,21-6-2019,4:48:55,24.93,27.19
26496,21-6-2019,4:48:57,25.42,27.25
26497,21-6-2019,4:48:59,24.93,27.19
26498,21-6-2019,4:49:1,25.42,27.19
26499,21-6-2019,4:49:2,25.42,27.25
26500,21-6-2019,4:49:4,24.93,27.19
26501,21-6-2019,4:49:6,24.93,27.19
26502,21-6-2019,4:49:8,24.93,27.25
26503,21-6-2019,4:49:10,24.93,27.19
26504,21-6-2019,4:49:11,24.93,27.25
26505,21-6-2019,4:49:13,24.93,27.19
26506,21-6-2019,4:49:15,24.93,27.25
26507,21-6-2019,4:49:17,25.42,27.19
26508,21-6-2019,4:49:19,24.93,27.19
26509,21-6-2019,4:49:21,24.93,27.19
26510,21-6-2019,4:49:22,24.93,27.19
26511,21-6-2019,4:49:24,24.93,27.25
26512,21-6-2019,4:49:26,25.42,27.19
26513,21-6-2019,4:49:28,24.93,27.19
26514,21-6-2019,4:49:30,24.93,27.25
26515,21-6-2019,4:49:31,25.42,27.19
26516,21-6-2019,4:49:33,25.42,27.19
26517,21-6-2019,4:49:35,25.42,27.25
26518,21-6-2019,4:49:37,25.42,27.19
26519,21-6-2019,4:49:39,24.93,27.19
26520,21-6-2019,4:49:40,24.93,27.19
26521,21-6-2019,4:49:42,25.42,27.19
26522,21-6-2019,4:49:44,24.93,27.19
26523,21-6-2019,4:49:46,25.42,27.19
26524,21-6-2019,4:49:48,24.93,27.19
26525,21-6-2019,4:49:49,25.42,27.25
26526,21-6-2019,4:49:51,25.42,27.19
26527,21-6-2019,4:49:53,24.93,27.19
26528,21-6-2019,4:49:55,24.93,27.25
26529,21-6-2019,4:49:57,24.93,27.25
26530,21-6-2019,4:49:59,24.93,27.19
26531,21-6-2019,4:50:0,24.93,27.19
26532,21-6-2019,4:50:2,24.93,27.19
26533,21-6-2019,4:50:4,24.93,27.19
26534,21-6-2019,4:50:6,24.93,27.19
26535,21-6-2019,4:50:8,24.93,27.25
26536,21-6-2019,4:50:9,24.93,27.19
26537,21-6-2019,4:50:11,25.42,27.19
26538,21-6-2019,4:50:13,24.93,27.19
26539,21-6-2019,4:50:15,24.93,27.19
26540,21-6-2019,4:50:17,25.42,27.19
26541,21-6-2019,4:50:18,24.93,27.19
26542,21-6-2019,4:50:20,24.93,27.19
26543,21-6-2019,4:50:22,24.93,27.19
26544,21-6-2019,4:50:24,24.93,27.19
26545,21-6-2019,4:50:26,25.42,27.19
26546,21-6-2019,4:50:28,24.93,27.19
26547,21-6-2019,4:50:29,25.42,27.19
26548,21-6-2019,4:50:31,24.93,27.19
26549,21-6-2019,4:50:33,24.93,27.25
26550,21-6-2019,4:50:35,25.42,27.19
26551,21-6-2019,4:50:37,24.93,27.19
26552,21-6-2019,4:50:38,24.93,27.19
26553,21-6-2019,4:50:40,24.93,27.19
26554,21-6-2019,4:50:42,24.93,27.19
26555,21-6-2019,4:50:44,24.93,27.19
26556,21-6-2019,4:50:46,24.93,27.19
26557,21-6-2019,4:50:47,24.93,27.19
26558,21-6-2019,4:50:49,24.93,27.19
26559,21-6-2019,4:50:51,24.93,27.19
26560,21-6-2019,4:50:53,24.93,27.19
26561,21-6-2019,4:50:55,24.93,27.19
26562,21-6-2019,4:50:57,24.93,27.19
26563,21-6-2019,4:50:59,24.93,27.19
26564,21-6-2019,4:51:0,24.93,27.19
26565,21-6-2019,4:51:2,25.42,27.19
26566,21-6-2019,4:51:4,25.42,27.19
26567,21-6-2019,4:51:6,24.93,27.19
26568,21-6-2019,4:51:8,24.93,27.19
26569,21-6-2019,4:51:10,24.93,27.19
26570,21-6-2019,4:51:11,24.93,27.19
26571,21-6-2019,4:51:13,24.93,27.19
26572,21-6-2019,4:51:15,24.93,27.19
26573,21-6-2019,4:51:17,24.93,27.19
26574,21-6-2019,4:51:19,24.93,27.19
26575,21-6-2019,4:51:20,24.93,27.19
26576,21-6-2019,4:51:22,24.93,27.19
26577,21-6-2019,4:51:24,24.93,27.25
26578,21-6-2019,4:51:26,24.93,27.19
26579,21-6-2019,4:51:28,24.93,27.19
26580,21-6-2019,4:51:29,24.93,27.19
26581,21-6-2019,4:51:31,24.93,27.19
26582,21-6-2019,4:51:33,24.93,27.19
26583,21-6-2019,4:51:35,24.93,27.19
26584,21-6-2019,4:51:37,24.93,27.19
26585,21-6-2019,4:51:38,24.93,27.19
26586,21-6-2019,4:51:40,24.93,27.19
26587,21-6-2019,4:51:42,24.93,27.19
26588,21-6-2019,4:51:44,24.93,27.19
26589,21-6-2019,4:51:46,24.93,27.19
26590,21-6-2019,4:51:48,24.93,27.19
26591,21-6-2019,4:51:49,24.93,27.19
26592,21-6-2019,4:51:51,24.93,27.19
26593,21-6-2019,4:51:53,24.93,27.19
26594,21-6-2019,4:51:55,24.93,27.19
26595,21-6-2019,4:51:57,24.93,27.19
26596,21-6-2019,4:51:58,24.93,27.19
26597,21-6-2019,4:52:0,24.93,27.19
26598,21-6-2019,4:52:2,24.93,27.19
26599,21-6-2019,4:52:4,24.93,27.19
26600,21-6-2019,4:52:6,24.93,27.19
26601,21-6-2019,4:52:7,24.44,27.19
26602,21-6-2019,4:52:9,24.93,27.19
26603,21-6-2019,4:52:11,24.93,27.19
26604,21-6-2019,4:52:13,24.93,27.19
26605,21-6-2019,4:52:15,24.93,27.19
26606,21-6-2019,4:52:17,24.93,27.19
26607,21-6-2019,4:52:18,24.93,27.19
26608,21-6-2019,4:52:20,24.93,27.19
26609,21-6-2019,4:52:22,24.93,27.19
26610,21-6-2019,4:52:24,24.93,27.19
26611,21-6-2019,4:52:26,24.93,27.19
26612,21-6-2019,4:52:27,24.93,27.19
26613,21-6-2019,4:52:29,24.93,27.19
26614,21-6-2019,4:52:31,24.93,27.19
26615,21-6-2019,4:52:33,24.93,27.19
26616,21-6-2019,4:52:35,24.93,27.19
26617,21-6-2019,4:52:36,24.44,27.19
26618,21-6-2019,4:52:38,24.44,27.19
26619,21-6-2019,4:52:40,24.93,27.19
26620,21-6-2019,4:52:42,24.93,27.19
26621,21-6-2019,4:52:44,24.93,27.19
26622,21-6-2019,4:52:46,24.93,27.19
26623,21-6-2019,4:52:47,24.93,27.19
26624,21-6-2019,4:52:49,25.42,27.19
26625,21-6-2019,4:52:51,24.93,27.19
26626,21-6-2019,4:52:53,24.93,27.19
26627,21-6-2019,4:52:55,24.93,27.19
26628,21-6-2019,4:52:56,24.93,27.19
26629,21-6-2019,4:52:58,24.93,27.19
26630,21-6-2019,4:53:0,24.93,27.19
26631,21-6-2019,4:53:2,24.93,27.19
26632,21-6-2019,4:53:4,24.93,27.19
26633,21-6-2019,4:53:5,24.93,27.19
26634,21-6-2019,4:53:7,24.93,27.19
26635,21-6-2019,4:53:9,25.42,27.19
26636,21-6-2019,4:53:11,24.93,27.19
26637,21-6-2019,4:53:13,24.93,27.19
26638,21-6-2019,4:53:14,24.93,27.19
26639,21-6-2019,4:53:16,24.93,27.19
26640,21-6-2019,4:53:18,24.93,27.19
26641,21-6-2019,4:53:20,24.93,27.19
26642,21-6-2019,4:53:22,24.93,27.19
26643,21-6-2019,4:53:24,24.93,27.19
26644,21-6-2019,4:53:25,24.93,27.19
26645,21-6-2019,4:53:27,24.93,27.19
26646,21-6-2019,4:53:29,24.93,27.19
26647,21-6-2019,4:53:31,24.93,27.19
26648,21-6-2019,4:53:33,24.93,27.19
26649,21-6-2019,4:53:34,24.93,27.19
26650,21-6-2019,4:53:36,24.93,27.19
26651,21-6-2019,4:53:38,24.93,27.19
26652,21-6-2019,4:53:40,24.93,27.19
26653,21-6-2019,4:53:42,24.93,27.19
26654,21-6-2019,4:53:43,24.93,27.19
26655,21-6-2019,4:53:45,24.93,27.19
26656,21-6-2019,4:53:47,24.93,27.19
26657,21-6-2019,4:53:49,24.93,27.19
26658,21-6-2019,4:53:51,24.93,27.19
26659,21-6-2019,4:53:53,24.93,27.19
26660,21-6-2019,4:53:54,24.93,27.19
26661,21-6-2019,4:53:56,24.93,27.19
26662,21-6-2019,4:53:58,24.93,27.19
26663,21-6-2019,4:54:0,24.93,27.19
26664,21-6-2019,4:54:2,24.93,27.19
26665,21-6-2019,4:54:3,24.93,27.19
26666,21-6-2019,4:54:5,24.93,27.19
26667,21-6-2019,4:54:7,24.93,27.19
26668,21-6-2019,4:54:9,24.93,27.19
26669,21-6-2019,4:54:11,24.93,27.19
26670,21-6-2019,4:54:12,24.93,27.19
26671,21-6-2019,4:54:14,24.93,27.19
26672,21-6-2019,4:54:16,24.93,27.19
26673,21-6-2019,4:54:18,24.93,27.19
26674,21-6-2019,4:54:20,24.44,27.19
26675,21-6-2019,4:54:22,24.93,27.19
26676,21-6-2019,4:54:23,24.93,27.19
26677,21-6-2019,4:54:25,24.93,27.19
26678,21-6-2019,4:54:27,24.93,27.19
26679,21-6-2019,4:54:29,24.93,27.19
26680,21-6-2019,4:54:31,25.42,27.19
26681,21-6-2019,4:54:32,24.93,27.19
26682,21-6-2019,4:54:34,24.93,27.19
26683,21-6-2019,4:54:36,24.93,27.19
26684,21-6-2019,4:54:38,24.93,27.19
26685,21-6-2019,4:54:40,25.42,27.19
26686,21-6-2019,4:54:42,24.93,27.19
26687,21-6-2019,4:54:43,24.93,27.19
26688,21-6-2019,4:54:45,24.93,27.19
26689,21-6-2019,4:54:47,24.93,27.19
26690,21-6-2019,4:54:49,24.93,27.19
26691,21-6-2019,4:54:51,24.93,27.19
26692,21-6-2019,4:54:52,24.93,27.19
26693,21-6-2019,4:54:54,24.93,27.19
26694,21-6-2019,4:54:56,25.42,27.19
26695,21-6-2019,4:54:58,24.93,27.19
26696,21-6-2019,4:55:0,25.42,27.19
26697,21-6-2019,4:55:2,24.93,27.19
26698,21-6-2019,4:55:3,25.42,27.19
26699,21-6-2019,4:55:5,25.42,27.19
26700,21-6-2019,4:55:7,25.42,27.19
26701,21-6-2019,4:55:9,24.93,27.19
26702,21-6-2019,4:55:11,24.93,27.19
26703,21-6-2019,4:55:12,25.42,27.19
26704,21-6-2019,4:55:14,25.42,27.19
26705,21-6-2019,4:55:16,24.93,27.19
26706,21-6-2019,4:55:18,25.42,27.19
26707,21-6-2019,4:55:20,25.42,27.19
26708,21-6-2019,4:55:21,25.42,27.19
26709,21-6-2019,4:55:23,24.93,27.19
26710,21-6-2019,4:55:25,25.42,27.19
26711,21-6-2019,4:55:27,24.93,27.19
26712,21-6-2019,4:55:29,24.93,27.19
26713,21-6-2019,4:55:31,24.93,27.19
26714,21-6-2019,4:55:32,24.93,27.19
26715,21-6-2019,4:55:34,24.93,27.19
26716,21-6-2019,4:55:36,25.42,27.19
26717,21-6-2019,4:55:38,24.93,27.19
26718,21-6-2019,4:55:40,24.93,27.19
26719,21-6-2019,4:55:41,25.42,27.19
26720,21-6-2019,4:55:43,25.42,27.19
26721,21-6-2019,4:55:45,24.93,27.19
26722,21-6-2019,4:55:47,24.93,27.19
26723,21-6-2019,4:55:49,24.93,27.19
26724,21-6-2019,4:55:50,24.93,27.19
26725,21-6-2019,4:55:52,25.42,27.19
26726,21-6-2019,4:55:54,24.93,27.19
26727,21-6-2019,4:55:56,24.93,27.19
26728,21-6-2019,4:55:58,24.93,27.19
26729,21-6-2019,4:56:0,25.42,27.19
26730,21-6-2019,4:56:1,24.93,27.19
26731,21-6-2019,4:56:3,25.42,27.19
26732,21-6-2019,4:56:5,24.93,27.19
26733,21-6-2019,4:56:7,24.93,27.19
26734,21-6-2019,4:56:9,24.93,27.19
26735,21-6-2019,4:56:10,25.42,27.19
26736,21-6-2019,4:56:12,24.93,27.19
26737,21-6-2019,4:56:14,25.42,27.19
26738,21-6-2019,4:56:16,24.93,27.19
26739,21-6-2019,4:56:18,25.42,27.19
26740,21-6-2019,4:56:19,24.93,27.19
26741,21-6-2019,4:56:21,24.93,27.19
26742,21-6-2019,4:56:23,24.93,27.19
26743,21-6-2019,4:56:25,24.93,27.19
26744,21-6-2019,4:56:27,24.93,27.19
26745,21-6-2019,4:56:28,24.93,27.19
26746,21-6-2019,4:56:30,24.93,27.19
26747,21-6-2019,4:56:32,24.93,27.19
26748,21-6-2019,4:56:34,24.93,27.19
26749,21-6-2019,4:56:36,24.93,27.19
26750,21-6-2019,4:56:38,25.42,27.19
26751,21-6-2019,4:56:39,24.93,27.19
26752,21-6-2019,4:56:41,24.93,27.19
26753,21-6-2019,4:56:43,24.93,27.12
26754,21-6-2019,4:56:45,24.93,27.19
26755,21-6-2019,4:56:47,24.93,27.19
26756,21-6-2019,4:56:48,24.93,27.19
26757,21-6-2019,4:56:50,25.42,27.19
26758,21-6-2019,4:56:52,24.93,27.19
26759,21-6-2019,4:56:54,24.93,27.19
26760,21-6-2019,4:56:56,24.93,27.19
26761,21-6-2019,4:56:57,24.93,27.19
26762,21-6-2019,4:56:59,24.93,27.19
26763,21-6-2019,4:57:1,24.93,27.19
26764,21-6-2019,4:57:3,24.93,27.19
26765,21-6-2019,4:57:5,24.93,27.19
26766,21-6-2019,4:57:7,25.42,27.19
26767,21-6-2019,4:57:8,24.93,27.19
26768,21-6-2019,4:57:10,24.93,27.19
26769,21-6-2019,4:57:12,24.93,27.19
26770,21-6-2019,4:57:14,24.93,27.19
26771,21-6-2019,4:57:16,24.93,27.19
26772,21-6-2019,4:57:17,24.93,27.19
26773,21-6-2019,4:57:19,24.93,27.12
26774,21-6-2019,4:57:21,24.93,27.19
26775,21-6-2019,4:57:23,24.93,27.19
26776,21-6-2019,4:57:25,24.93,27.12
26777,21-6-2019,4:57:26,24.93,27.19
26778,21-6-2019,4:57:28,24.93,27.19
26779,21-6-2019,4:57:30,24.93,27.12
26780,21-6-2019,4:57:32,24.93,27.19
26781,21-6-2019,4:57:34,24.44,27.12
26782,21-6-2019,4:57:36,24.93,27.19
26783,21-6-2019,4:57:37,24.93,27.12
26784,21-6-2019,4:57:39,24.93,27.12
26785,21-6-2019,4:57:41,24.93,27.19
26786,21-6-2019,4:57:43,24.44,27.19
26787,21-6-2019,4:57:45,24.93,27.12
26788,21-6-2019,4:57:46,24.93,27.12
26789,21-6-2019,4:57:48,24.93,27.19
26790,21-6-2019,4:57:50,24.93,27.12
26791,21-6-2019,4:57:52,24.93,27.12
26792,21-6-2019,4:57:54,24.93,27.12
26793,21-6-2019,4:57:55,24.93,27.12
26794,21-6-2019,4:57:57,24.93,27.12
26795,21-6-2019,4:57:59,24.93,27.12
26796,21-6-2019,4:58:1,24.93,27.12
26797,21-6-2019,4:58:3,24.93,27.12
26798,21-6-2019,4:58:5,24.93,27.12
26799,21-6-2019,4:58:6,24.93,27.12
26800,21-6-2019,4:58:8,24.93,27.12
26801,21-6-2019,4:58:10,24.93,27.12
26802,21-6-2019,4:58:12,24.93,27.12
26803,21-6-2019,4:58:14,24.93,27.12
26804,21-6-2019,4:58:15,24.93,27.12
26805,21-6-2019,4:58:17,24.93,27.12
26806,21-6-2019,4:58:19,24.93,27.12
26807,21-6-2019,4:58:21,24.93,27.12
26808,21-6-2019,4:58:23,24.93,27.12
26809,21-6-2019,4:58:24,24.93,27.12
26810,21-6-2019,4:58:26,24.93,27.12
26811,21-6-2019,4:58:28,24.93,27.12
26812,21-6-2019,4:58:30,24.93,27.12
26813,21-6-2019,4:58:32,24.93,27.12
26814,21-6-2019,4:58:33,24.93,27.12
26815,21-6-2019,4:58:35,24.93,27.12
26816,21-6-2019,4:58:37,24.93,27.12
26817,21-6-2019,4:58:39,24.93,27.12
26818,21-6-2019,4:58:41,24.93,27.12
26819,21-6-2019,4:58:43,24.93,27.12
26820,21-6-2019,4:58:44,24.93,27.12
26821,21-6-2019,4:58:46,24.93,27.12
26822,21-6-2019,4:58:48,24.93,27.12
26823,21-6-2019,4:58:50,24.93,27.12
26824,21-6-2019,4:58:52,24.93,27.12
26825,21-6-2019,4:58:53,24.93,27.12
26826,21-6-2019,4:58:55,24.93,27.12
26827,21-6-2019,4:58:57,24.93,27.12
26828,21-6-2019,4:58:59,24.93,27.12
26829,21-6-2019,4:59:1,24.93,27.12
26830,21-6-2019,4:59:2,24.93,27.12
26831,21-6-2019,4:59:4,24.93,27.12
26832,21-6-2019,4:59:6,24.93,27.12
26833,21-6-2019,4:59:8,24.93,27.12
26834,21-6-2019,4:59:10,24.93,27.12
26835,21-6-2019,4:59:12,24.93,27.12
26836,21-6-2019,4:59:13,25.42,27.12
26837,21-6-2019,4:59:15,24.93,27.12
26838,21-6-2019,4:59:17,24.93,27.12
26839,21-6-2019,4:59:19,24.93,27.12
26840,21-6-2019,4:59:21,24.93,27.19
26841,21-6-2019,4:59:22,25.42,27.12
26842,21-6-2019,4:59:24,24.93,27.12
26843,21-6-2019,4:59:26,24.93,27.12
26844,21-6-2019,4:59:28,24.93,27.12
26845,21-6-2019,4:59:30,24.93,27.12
26846,21-6-2019,4:59:31,24.93,27.12
26847,21-6-2019,4:59:33,24.93,27.12
26848,21-6-2019,4:59:35,24.93,27.12
26849,21-6-2019,4:59:37,24.93,27.12
26850,21-6-2019,4:59:39,24.93,27.12
26851,21-6-2019,4:59:41,25.42,27.12
26852,21-6-2019,4:59:42,24.93,27.12
26853,21-6-2019,4:59:44,24.93,27.12
26854,21-6-2019,4:59:46,24.93,27.12
26855,21-6-2019,4:59:48,25.42,27.12
26856,21-6-2019,4:59:50,25.42,27.12
26857,21-6-2019,4:59:51,24.93,27.12
26858,21-6-2019,4:59:53,24.93,27.12
26859,21-6-2019,4:59:55,24.93,27.12
26860,21-6-2019,4:59:57,24.93,27.12
26861,21-6-2019,4:59:59,24.93,27.12
26862,21-6-2019,5:0:0,24.93,27.12
26863,21-6-2019,5:0:2,24.93,27.12
26864,21-6-2019,5:0:4,24.93,27.12
26865,21-6-2019,5:0:6,24.93,27.12
26866,21-6-2019,5:0:8,24.93,27.12
26867,21-6-2019,5:0:9,24.93,27.12
26868,21-6-2019,5:0:11,24.93,27.12
26869,21-6-2019,5:0:13,24.93,27.12
26870,21-6-2019,5:0:15,24.93,27.12
26871,21-6-2019,5:0:17,25.42,27.12
26872,21-6-2019,5:0:19,24.93,27.12
26873,21-6-2019,5:0:20,24.93,27.12
26874,21-6-2019,5:0:22,24.93,27.12
26875,21-6-2019,5:0:24,24.93,27.12
26876,21-6-2019,5:0:26,24.93,27.12
26877,21-6-2019,5:0:28,24.93,27.12
26878,21-6-2019,5:0:29,24.93,27.12
26879,21-6-2019,5:0:31,24.93,27.12
26880,21-6-2019,5:0:33,25.42,27.12
26881,21-6-2019,5:0:35,24.93,27.12
26882,21-6-2019,5:0:37,24.93,27.12
26883,21-6-2019,5:0:38,24.93,27.12
26884,21-6-2019,5:0:40,24.93,27.12
26885,21-6-2019,5:0:42,24.93,27.12
26886,21-6-2019,5:0:44,24.93,27.12
26887,21-6-2019,5:0:46,24.93,27.12
26888,21-6-2019,5:0:48,24.93,27.12
26889,21-6-2019,5:0:49,24.93,27.12
26890,21-6-2019,5:0:51,24.93,27.12
26891,21-6-2019,5:0:53,24.93,27.12
26892,21-6-2019,5:0:55,24.93,27.12
26893,21-6-2019,5:0:57,24.93,27.12
26894,21-6-2019,5:0:58,24.93,27.12
26895,21-6-2019,5:1:0,24.93,27.12
26896,21-6-2019,5:1:2,24.93,27.12
26897,21-6-2019,5:1:4,24.93,27.12
26898,21-6-2019,5:1:6,24.93,27.12
26899,21-6-2019,5:1:8,24.93,27.12
26900,21-6-2019,5:1:9,24.93,27.12
26901,21-6-2019,5:1:11,24.93,27.12
26902,21-6-2019,5:1:13,24.93,27.12
26903,21-6-2019,5:1:15,24.93,27.12
26904,21-6-2019,5:1:17,24.93,27.12
26905,21-6-2019,5:1:18,24.93,27.12
26906,21-6-2019,5:1:20,24.93,27.12
26907,21-6-2019,5:1:22,24.93,27.12
26908,21-6-2019,5:1:24,24.93,27.12
26909,21-6-2019,5:1:26,24.93,27.12
26910,21-6-2019,5:1:27,24.93,27.12
26911,21-6-2019,5:1:29,24.93,27.12
26912,21-6-2019,5:1:31,24.93,27.12
26913,21-6-2019,5:1:33,24.93,27.12
26914,21-6-2019,5:1:35,24.93,27.12
26915,21-6-2019,5:1:36,24.93,27.12
26916,21-6-2019,5:1:38,24.93,27.12
26917,21-6-2019,5:1:40,24.93,27.12
26918,21-6-2019,5:1:42,25.42,27.12
26919,21-6-2019,5:1:44,24.93,27.12
26920,21-6-2019,5:1:46,24.93,27.12
26921,21-6-2019,5:1:47,24.93,27.12
26922,21-6-2019,5:1:49,24.93,27.12
26923,21-6-2019,5:1:51,24.93,27.12
26924,21-6-2019,5:1:53,24.93,27.12
26925,21-6-2019,5:1:55,24.93,27.12
26926,21-6-2019,5:1:56,24.93,27.12
26927,21-6-2019,5:1:58,24.93,27.12
26928,21-6-2019,5:2:0,24.93,27.12
26929,21-6-2019,5:2:2,24.93,27.12
26930,21-6-2019,5:2:4,24.93,27.12
26931,21-6-2019,5:2:5,24.93,27.12
26932,21-6-2019,5:2:7,24.93,27.12
26933,21-6-2019,5:2:9,24.93,27.12
26934,21-6-2019,5:2:11,24.93,27.12
26935,21-6-2019,5:2:13,24.93,27.12
26936,21-6-2019,5:2:15,24.93,27.12
26937,21-6-2019,5:2:16,24.93,27.12
26938,21-6-2019,5:2:18,24.93,27.12
26939,21-6-2019,5:2:20,24.93,27.12
26940,21-6-2019,5:2:22,24.93,27.12
26941,21-6-2019,5:2:24,24.93,27.12
26942,21-6-2019,5:2:25,24.93,27.12
26943,21-6-2019,5:2:27,24.93,27.12
26944,21-6-2019,5:2:29,24.93,27.12
26945,21-6-2019,5:2:31,24.93,27.12
26946,21-6-2019,5:2:33,24.93,27.12
26947,21-6-2019,5:2:34,24.93,27.12
26948,21-6-2019,5:2:36,24.93,27.12
26949,21-6-2019,5:2:38,24.93,27.12
26950,21-6-2019,5:2:40,24.93,27.12
26951,21-6-2019,5:2:42,24.93,27.12
26952,21-6-2019,5:2:43,24.93,27.12
26953,21-6-2019,5:2:45,24.93,27.12
26954,21-6-2019,5:2:47,24.93,27.12
26955,21-6-2019,5:2:49,24.93,27.12
26956,21-6-2019,5:2:51,24.93,27.12
26957,21-6-2019,5:2:53,24.93,27.12
26958,21-6-2019,5:2:54,24.93,27.12
26959,21-6-2019,5:2:56,24.93,27.12
26960,21-6-2019,5:2:58,24.93,27.12
26961,21-6-2019,5:3:0,24.93,27.12
26962,21-6-2019,5:3:2,24.93,27.12
26963,21-6-2019,5:3:3,24.44,27.12
26964,21-6-2019,5:3:5,24.93,27.12
26965,21-6-2019,5:3:7,24.93,27.12
26966,21-6-2019,5:3:9,24.93,27.12
26967,21-6-2019,5:3:11,24.93,27.12
26968,21-6-2019,5:3:12,24.93,27.12
26969,21-6-2019,5:3:14,24.93,27.12
26970,21-6-2019,5:3:16,24.93,27.12
26971,21-6-2019,5:3:18,24.93,27.12
26972,21-6-2019,5:3:20,24.93,27.12
26973,21-6-2019,5:3:22,24.93,27.12
26974,21-6-2019,5:3:23,24.93,27.12
26975,21-6-2019,5:3:25,24.93,27.12
26976,21-6-2019,5:3:27,24.93,27.12
26977,21-6-2019,5:3:29,24.93,27.12
26978,21-6-2019,5:3:31,24.93,27.12
26979,21-6-2019,5:3:32,24.93,27.12
26980,21-6-2019,5:3:34,24.93,27.12
26981,21-6-2019,5:3:36,24.93,27.12
26982,21-6-2019,5:3:38,24.93,27.12
26983,21-6-2019,5:3:40,24.93,27.12
26984,21-6-2019,5:3:41,24.93,27.12
26985,21-6-2019,5:3:43,24.93,27.12
26986,21-6-2019,5:3:45,24.93,27.12
26987,21-6-2019,5:3:47,24.93,27.12
26988,21-6-2019,5:3:49,24.93,27.12
26989,21-6-2019,5:3:51,24.93,27.12
26990,21-6-2019,5:3:52,24.93,27.12
26991,21-6-2019,5:3:54,24.93,27.06
26992,21-6-2019,5:3:56,24.93,27.12
26993,21-6-2019,5:3:58,24.93,27.12
26994,21-6-2019,5:4:0,24.93,27.06
26995,21-6-2019,5:4:1,24.93,27.12
26996,21-6-2019,5:4:3,24.93,27.12
26997,21-6-2019,5:4:5,24.93,27.12
26998,21-6-2019,5:4:7,24.93,27.06
26999,21-6-2019,5:4:9,24.93,27.12
27000,21-6-2019,5:4:10,24.93,27.12
27001,21-6-2019,5:4:12,24.93,27.12
27002,21-6-2019,5:4:14,24.93,27.06
27003,21-6-2019,5:4:16,24.93,27.12
27004,21-6-2019,5:4:18,24.93,27.12
27005,21-6-2019,5:4:19,24.93,27.06
27006,21-6-2019,5:4:21,24.93,27.12
27007,21-6-2019,5:4:23,24.93,27.12
27008,21-6-2019,5:4:25,24.93,27.12
27009,21-6-2019,5:4:27,24.93,27.12
27010,21-6-2019,5:4:29,24.93,27.12
27011,21-6-2019,5:4:30,24.93,27.12
27012,21-6-2019,5:4:32,24.93,27.06
27013,21-6-2019,5:4:34,24.93,27.12
27014,21-6-2019,5:4:36,24.93,27.12
27015,21-6-2019,5:4:38,24.93,27.06
27016,21-6-2019,5:4:39,24.93,27.12
27017,21-6-2019,5:4:41,24.93,27.12
27018,21-6-2019,5:4:43,24.93,27.06
27019,21-6-2019,5:4:45,24.93,27.06
27020,21-6-2019,5:4:47,24.93,27.06
27021,21-6-2019,5:4:48,24.93,27.12
27022,21-6-2019,5:4:50,24.93,27.12
27023,21-6-2019,5:4:52,24.93,27.06
27024,21-6-2019,5:4:54,24.93,27.06
27025,21-6-2019,5:4:56,24.93,27.06
27026,21-6-2019,5:4:58,24.93,27.12
27027,21-6-2019,5:4:59,24.93,27.12
27028,21-6-2019,5:5:1,24.93,27.06
27029,21-6-2019,5:5:3,24.93,27.12
27030,21-6-2019,5:5:5,24.93,27.12
27031,21-6-2019,5:5:7,24.93,27.12
27032,21-6-2019,5:5:8,24.93,27.06
27033,21-6-2019,5:5:10,24.93,27.12
27034,21-6-2019,5:5:12,24.93,27.12
27035,21-6-2019,5:5:14,24.93,27.12
27036,21-6-2019,5:5:16,24.93,27.12
27037,21-6-2019,5:5:17,24.93,27.06
27038,21-6-2019,5:5:19,24.93,27.06
27039,21-6-2019,5:5:21,24.93,27.06
27040,21-6-2019,5:5:23,24.93,27.06
27041,21-6-2019,5:5:25,24.93,27.06
27042,21-6-2019,5:5:27,24.93,27.06
27043,21-6-2019,5:5:28,24.93,27.06
27044,21-6-2019,5:5:30,24.93,27.12
27045,21-6-2019,5:5:32,24.93,27.06
27046,21-6-2019,5:5:34,24.93,27.06
27047,21-6-2019,5:5:36,24.93,27.12
27048,21-6-2019,5:5:37,24.93,27.12
27049,21-6-2019,5:5:39,24.93,27.06
27050,21-6-2019,5:5:41,24.93,27.06
27051,21-6-2019,5:5:43,24.93,27.06
27052,21-6-2019,5:5:45,24.93,27.06
27053,21-6-2019,5:5:46,24.93,27.06
27054,21-6-2019,5:5:48,24.93,27.12
27055,21-6-2019,5:5:50,24.93,27.12
27056,21-6-2019,5:5:52,24.44,27.06
27057,21-6-2019,5:5:54,24.93,27.06
27058,21-6-2019,5:5:55,24.93,27.12
27059,21-6-2019,5:5:57,24.93,27.06
27060,21-6-2019,5:5:59,24.93,27.12
27061,21-6-2019,5:6:1,24.93,27.06
27062,21-6-2019,5:6:3,24.93,27.06
27063,21-6-2019,5:6:5,24.93,27.06
27064,21-6-2019,5:6:6,24.93,27.06
27065,21-6-2019,5:6:8,24.93,27.12
27066,21-6-2019,5:6:10,24.93,27.06
27067,21-6-2019,5:6:12,24.93,27.06
27068,21-6-2019,5:6:14,24.93,27.12
27069,21-6-2019,5:6:15,24.93,27.06
27070,21-6-2019,5:6:17,24.93,27.06
27071,21-6-2019,5:6:19,24.93,27.12
27072,21-6-2019,5:6:21,24.93,27.06
