contador,fecha,hora,temperatura
-27573,21-6-2019,10:35:16,38.94
-27572,21-6-2019,10:35:18,38.94
-27571,21-6-2019,10:35:20,39
-27570,21-6-2019,10:35:22,39
-27569,21-6-2019,10:35:24,39
-27568,21-6-2019,10:35:25,39
-27567,21-6-2019,10:35:27,39
-27566,21-6-2019,10:35:29,39
-27565,21-6-2019,10:35:31,39
-27564,21-6-2019,10:35:33,39
-27563,21-6-2019,10:35:34,39
-27562,21-6-2019,10:35:36,39
-27561,21-6-2019,10:35:38,39
-27560,21-6-2019,10:35:40,39
-27559,21-6-2019,10:35:42,39
-27558,21-6-2019,10:35:44,39.06
-27557,21-6-2019,10:35:45,39.06
-27556,21-6-2019,10:35:47,39.06
-27555,21-6-2019,10:35:49,39.06
-27554,21-6-2019,10:35:51,39.06
-27553,21-6-2019,10:35:53,39.06
-27552,21-6-2019,10:35:54,39.06
-27551,21-6-2019,10:35:56,39.06
-27550,21-6-2019,10:35:58,39
-27549,21-6-2019,10:36:0,39
-27548,21-6-2019,10:36:2,39
-27547,21-6-2019,10:36:3,39
-27546,21-6-2019,10:36:5,39
-27545,21-6-2019,10:36:7,39
-27544,21-6-2019,10:36:9,39
-27543,21-6-2019,10:36:11,39
-27542,21-6-2019,10:36:12,39
-27541,21-6-2019,10:36:14,39
-27540,21-6-2019,10:36:16,39
-27539,21-6-2019,10:36:18,39
-27538,21-6-2019,10:36:20,39
-27537,21-6-2019,10:36:22,39
-27536,21-6-2019,10:36:23,39.06
-27535,21-6-2019,10:36:25,39.06
-27534,21-6-2019,10:36:27,39.06
-27533,21-6-2019,10:36:29,39.06
-27532,21-6-2019,10:36:31,39.06
-27531,21-6-2019,10:36:33,39.06
-27530,21-6-2019,10:36:35,39.06
-27529,21-6-2019,10:36:36,39.06
-27528,21-6-2019,10:36:38,39.06
-27527,21-6-2019,10:36:40,39.06
-27526,21-6-2019,10:36:42,39.06
-27525,21-6-2019,10:36:44,39.06
-27524,21-6-2019,10:36:45,39.06
-27523,21-6-2019,10:36:47,39.06
-27522,21-6-2019,10:36:49,39.06
-27521,21-6-2019,10:36:51,39.06
-27520,21-6-2019,10:36:53,39.06
-27519,21-6-2019,10:36:54,39.06
-27518,21-6-2019,10:36:56,39.06
-27517,21-6-2019,10:36:58,39.06
-27516,21-6-2019,10:37:0,39.06
-27515,21-6-2019,10:37:2,39.06
-27514,21-6-2019,10:37:4,39.06
-27513,21-6-2019,10:37:5,39.06
-27512,21-6-2019,10:37:7,39.13
-27511,21-6-2019,10:37:9,39.13
-27510,21-6-2019,10:37:11,39.13
-27509,21-6-2019,10:37:13,39.13
-27508,21-6-2019,10:37:14,39.13
-27507,21-6-2019,10:37:16,39.19
-27506,21-6-2019,10:37:18,39.13
-27505,21-6-2019,10:37:20,39.19
-27504,21-6-2019,10:37:22,39.19
-27503,21-6-2019,10:37:23,39.19
-27502,21-6-2019,10:37:25,39.19
-27501,21-6-2019,10:37:27,39.19
-27500,21-6-2019,10:37:29,39.19
-27499,21-6-2019,10:37:31,39.13
-27498,21-6-2019,10:37:33,39.13
-27497,21-6-2019,10:37:34,39.13
-27496,21-6-2019,10:37:36,39.13
-27495,21-6-2019,10:37:38,39.13
-27494,21-6-2019,10:37:40,39.13
-27493,21-6-2019,10:37:42,39.13
-27492,21-6-2019,10:37:43,39.13
-27491,21-6-2019,10:37:45,39.13
-27490,21-6-2019,10:37:47,39.13
-27489,21-6-2019,10:37:49,39.13
-27488,21-6-2019,10:37:51,39.13
-27487,21-6-2019,10:37:52,39.13
-27486,21-6-2019,10:37:54,39.13
-27485,21-6-2019,10:37:56,39.13
-27484,21-6-2019,10:37:58,39.13
-27483,21-6-2019,10:38:0,39.13
-27482,21-6-2019,10:38:2,39.13
-27481,21-6-2019,10:38:3,39.13
-27480,21-6-2019,10:38:5,39.06
-27479,21-6-2019,10:38:7,39.06
-27478,21-6-2019,10:38:9,39.06
-27477,21-6-2019,10:38:11,39.06
-27476,21-6-2019,10:38:12,39.06
-27475,21-6-2019,10:38:14,39.06
-27474,21-6-2019,10:38:16,39.06
-27473,21-6-2019,10:38:18,39.06
-27472,21-6-2019,10:38:20,39.06
-27471,21-6-2019,10:38:21,39.06
-27470,21-6-2019,10:38:23,39.06
-27469,21-6-2019,10:38:25,39.06
-27468,21-6-2019,10:38:27,39.13
-27467,21-6-2019,10:38:29,39.06
-27466,21-6-2019,10:38:31,39.13
-27465,21-6-2019,10:38:32,39.13
-27464,21-6-2019,10:38:34,39.13
-27463,21-6-2019,10:38:36,39.13
-27462,21-6-2019,10:38:38,39.13
-27461,21-6-2019,10:38:40,39.13
-27460,21-6-2019,10:38:41,39.13
-27459,21-6-2019,10:38:43,39.13
-27458,21-6-2019,10:38:45,39.06
-27457,21-6-2019,10:38:47,39.13
-27456,21-6-2019,10:38:49,39.13
-27455,21-6-2019,10:38:50,39.13
-27454,21-6-2019,10:38:52,39.13
-27453,21-6-2019,10:38:54,39.06
-27452,21-6-2019,10:38:56,39.13
-27451,21-6-2019,10:38:58,39.13
-27450,21-6-2019,10:39:0,39.13
-27449,21-6-2019,10:39:1,39.13
-27448,21-6-2019,10:39:3,39.13
-27447,21-6-2019,10:39:5,39.13
-27446,21-6-2019,10:39:7,39.13
-27445,21-6-2019,10:39:9,39.13
-27444,21-6-2019,10:39:10,39.19
-27443,21-6-2019,10:39:12,39.19
-27442,21-6-2019,10:39:14,39.19
-27441,21-6-2019,10:39:16,39.19
-27440,21-6-2019,10:39:18,39.19
-27439,21-6-2019,10:39:19,39.19
-27438,21-6-2019,10:39:21,39.25
-27437,21-6-2019,10:39:23,39.25
-27436,21-6-2019,10:39:25,39.25
-27435,21-6-2019,10:39:27,39.25
-27434,21-6-2019,10:39:29,39.25
-27433,21-6-2019,10:39:30,39.25
-27432,21-6-2019,10:39:32,39.25
-27431,21-6-2019,10:39:34,39.25
-27430,21-6-2019,10:39:36,39.25
-27429,21-6-2019,10:39:38,39.25
-27428,21-6-2019,10:39:39,39.25
-27427,21-6-2019,10:39:41,39.25
-27426,21-6-2019,10:39:43,39.25
-27425,21-6-2019,10:39:45,39.25
-27424,21-6-2019,10:39:47,39.19
-27423,21-6-2019,10:39:48,39.19
-27422,21-6-2019,10:39:50,39.19
-27421,21-6-2019,10:39:52,39.19
-27420,21-6-2019,10:39:54,39.25
-27419,21-6-2019,10:39:56,39.19
-27418,21-6-2019,10:39:57,39.25
-27417,21-6-2019,10:39:59,39.25
-27416,21-6-2019,10:40:1,39.25
-27415,21-6-2019,10:40:3,39.25
-27414,21-6-2019,10:40:5,39.25
-27413,21-6-2019,10:40:7,39.25
-27412,21-6-2019,10:40:8,39.25
-27411,21-6-2019,10:40:10,39.25
-27410,21-6-2019,10:40:12,39.25
-27409,21-6-2019,10:40:14,39.25
-27408,21-6-2019,10:40:16,39.25
-27407,21-6-2019,10:40:17,39.25
-27406,21-6-2019,10:40:19,39.25
-27405,21-6-2019,10:40:21,39.25
-27404,21-6-2019,10:40:23,39.25
-27403,21-6-2019,10:40:25,39.25
-27402,21-6-2019,10:40:26,39.25
-27401,21-6-2019,10:40:28,39.25
-27400,21-6-2019,10:40:30,39.25
-27399,21-6-2019,10:40:32,39.31
-27398,21-6-2019,10:40:34,39.31
-27397,21-6-2019,10:40:36,39.31
-27396,21-6-2019,10:40:37,39.31
-27395,21-6-2019,10:40:39,39.31
-27394,21-6-2019,10:40:41,39.31
-27393,21-6-2019,10:40:43,39.31
-27392,21-6-2019,10:40:45,39.31
-27391,21-6-2019,10:40:46,39.31
-27390,21-6-2019,10:40:48,39.31
-27389,21-6-2019,10:40:50,39.25
-27388,21-6-2019,10:40:52,39.31
-27387,21-6-2019,10:40:54,39.31
-27386,21-6-2019,10:40:55,39.25
-27385,21-6-2019,10:40:57,39.31
-27384,21-6-2019,10:40:59,39.31
-27383,21-6-2019,10:41:1,39.31
-27382,21-6-2019,10:41:3,39.31
-27381,21-6-2019,10:41:5,39.31
-27380,21-6-2019,10:41:6,39.25
-27379,21-6-2019,10:41:8,39.25
-27378,21-6-2019,10:41:10,39.25
-27377,21-6-2019,10:41:12,39.25
-27376,21-6-2019,10:41:14,39.25
-27375,21-6-2019,10:41:15,39.25
-27374,21-6-2019,10:41:17,39.25
-27373,21-6-2019,10:41:19,39.25
-27372,21-6-2019,10:41:21,39.25
-27371,21-6-2019,10:41:23,39.25
-27370,21-6-2019,10:41:24,39.25
-27369,21-6-2019,10:41:26,39.25
-27368,21-6-2019,10:41:28,39.31
-27367,21-6-2019,10:41:30,39.31
-27366,21-6-2019,10:41:32,39.31
-27365,21-6-2019,10:41:34,39.31
-27364,21-6-2019,10:41:35,39.25
-27363,21-6-2019,10:41:37,39.31
-27362,21-6-2019,10:41:39,39.31
-27361,21-6-2019,10:41:41,39.31
-27360,21-6-2019,10:41:43,39.31
-27359,21-6-2019,10:41:44,39.31
-27358,21-6-2019,10:41:46,39.31
-27357,21-6-2019,10:41:48,39.31
-27356,21-6-2019,10:41:50,39.31
-27355,21-6-2019,10:41:52,39.31
-27354,21-6-2019,10:41:53,39.31
-27353,21-6-2019,10:41:55,39.31
-27352,21-6-2019,10:41:57,39.31
-27351,21-6-2019,10:41:59,39.31
-27350,21-6-2019,10:42:1,39.31
-27349,21-6-2019,10:42:3,39.31
-27348,21-6-2019,10:42:4,39.31
-27347,21-6-2019,10:42:6,39.31
-27346,21-6-2019,10:42:8,39.31
-27345,21-6-2019,10:42:10,39.31
-27344,21-6-2019,10:42:12,39.31
-27343,21-6-2019,10:42:13,39.31
-27342,21-6-2019,10:42:15,39.31
-27341,21-6-2019,10:42:17,39.31
-27340,21-6-2019,10:42:19,39.31
-27339,21-6-2019,10:42:21,39.31
-27338,21-6-2019,10:42:22,39.31
-27337,21-6-2019,10:42:24,39.31
-27336,21-6-2019,10:42:26,39.31
-27335,21-6-2019,10:42:28,39.31
-27334,21-6-2019,10:42:30,39.31
-27333,21-6-2019,10:42:32,39.31
-27332,21-6-2019,10:42:33,39.31
-27331,21-6-2019,10:42:35,39.31
-27330,21-6-2019,10:42:37,39.31
-27329,21-6-2019,10:42:39,39.38
-27328,21-6-2019,10:42:41,39.31
-27327,21-6-2019,10:42:42,39.31
-27326,21-6-2019,10:42:44,39.38
-27325,21-6-2019,10:42:46,39.38
-27324,21-6-2019,10:42:48,39.38
-27323,21-6-2019,10:42:50,39.38
-27322,21-6-2019,10:42:51,39.38
-27321,21-6-2019,10:42:53,39.38
-27320,21-6-2019,10:42:55,39.38
-27319,21-6-2019,10:42:57,39.31
-27318,21-6-2019,10:42:59,39.31
-27317,21-6-2019,10:43:0,39.31
-27316,21-6-2019,10:43:2,39.31
-27315,21-6-2019,10:43:4,39.31
-27314,21-6-2019,10:43:6,39.31
-27313,21-6-2019,10:43:8,39.31
-27312,21-6-2019,10:43:10,39.31
-27311,21-6-2019,10:43:11,39.31
-27310,21-6-2019,10:43:13,39.31
-27309,21-6-2019,10:43:15,39.31
-27308,21-6-2019,10:43:17,39.25
-27307,21-6-2019,10:43:19,39.31
-27306,21-6-2019,10:43:20,39.31
-27305,21-6-2019,10:43:22,39.25
-27304,21-6-2019,10:43:24,39.25
-27303,21-6-2019,10:43:26,39.25
-27302,21-6-2019,10:43:28,39.25
-27301,21-6-2019,10:43:29,39.25
-27300,21-6-2019,10:43:31,39.25
-27299,21-6-2019,10:43:33,39.25
-27298,21-6-2019,10:43:35,39.25
-27297,21-6-2019,10:43:37,39.19
-27296,21-6-2019,10:43:39,39.19
-27295,21-6-2019,10:43:40,39.19
-27294,21-6-2019,10:43:42,39.19
-27293,21-6-2019,10:43:44,39.19
-27292,21-6-2019,10:43:46,39.19
-27291,21-6-2019,10:43:48,39.19
-27290,21-6-2019,10:43:49,39.19
-27289,21-6-2019,10:43:51,39.19
-27288,21-6-2019,10:43:53,39.19
-27287,21-6-2019,10:43:55,39.19
-27286,21-6-2019,10:43:57,39.19
-27285,21-6-2019,10:43:58,39.19
-27284,21-6-2019,10:44:0,39.19
-27283,21-6-2019,10:44:2,39.19
-27282,21-6-2019,10:44:4,39.13
-27281,21-6-2019,10:44:6,39.19
-27280,21-6-2019,10:44:8,39.13
-27279,21-6-2019,10:44:9,39.13
-27278,21-6-2019,10:44:11,39.19
-27277,21-6-2019,10:44:13,39.19
-27276,21-6-2019,10:44:15,39.19
-27275,21-6-2019,10:44:17,39.19
-27274,21-6-2019,10:44:18,39.19
-27273,21-6-2019,10:44:20,39.19
-27272,21-6-2019,10:44:22,39.19
-27271,21-6-2019,10:44:24,39.19
-27270,21-6-2019,10:44:26,39.19
-27269,21-6-2019,10:44:27,39.19
-27268,21-6-2019,10:44:29,39.19
-27267,21-6-2019,10:44:31,39.19
-27266,21-6-2019,10:44:33,39.19
-27265,21-6-2019,10:44:35,39.19
-27264,21-6-2019,10:44:37,39.19
-27263,21-6-2019,10:44:38,39.19
-27262,21-6-2019,10:44:40,39.19
-27261,21-6-2019,10:44:42,39.25
-27260,21-6-2019,10:44:44,39.25
-27259,21-6-2019,10:44:46,39.25
-27258,21-6-2019,10:44:47,39.25
-27257,21-6-2019,10:44:49,39.25
-27256,21-6-2019,10:44:51,39.25
-27255,21-6-2019,10:44:53,39.25
-27254,21-6-2019,10:44:55,39.25
-27253,21-6-2019,10:44:56,39.25
-27252,21-6-2019,10:44:58,39.25
-27251,21-6-2019,10:45:0,39.25
-27250,21-6-2019,10:45:2,39.25
-27249,21-6-2019,10:45:4,39.25
-27248,21-6-2019,10:45:6,39.31
-27247,21-6-2019,10:45:7,39.31
-27246,21-6-2019,10:45:9,39.31
-27245,21-6-2019,10:45:11,39.31
-27244,21-6-2019,10:45:13,39.31
-27243,21-6-2019,10:45:15,39.31
-27242,21-6-2019,10:45:16,39.31
-27241,21-6-2019,10:45:18,39.31
-27240,21-6-2019,10:45:20,39.31
-27239,21-6-2019,10:45:22,39.25
-27238,21-6-2019,10:45:24,39.25
-27237,21-6-2019,10:45:25,39.25
-27236,21-6-2019,10:45:27,39.25
-27235,21-6-2019,10:45:29,39.19
-27234,21-6-2019,10:45:31,39.25
-27233,21-6-2019,10:45:33,39.19
-27232,21-6-2019,10:45:35,39.19
-27231,21-6-2019,10:45:36,39.19
-27230,21-6-2019,10:45:38,39.19
-27229,21-6-2019,10:45:40,39.19
-27228,21-6-2019,10:45:42,39.19
-27227,21-6-2019,10:45:44,39.19
-27226,21-6-2019,10:45:45,39.19
-27225,21-6-2019,10:45:47,39.19
-27224,21-6-2019,10:45:49,39.19
-27223,21-6-2019,10:45:51,39.13
-27222,21-6-2019,10:45:53,39.19
-27221,21-6-2019,10:45:54,39.13
-27220,21-6-2019,10:45:56,39.13
-27219,21-6-2019,10:45:58,39.13
-27218,21-6-2019,10:46:0,39.13
-27217,21-6-2019,10:46:2,39.13
-27216,21-6-2019,10:46:4,39.13
-27215,21-6-2019,10:46:5,39.13
-27214,21-6-2019,10:46:7,39.13
-27213,21-6-2019,10:46:9,39.13
-27212,21-6-2019,10:46:11,39.13
-27211,21-6-2019,10:46:13,39.13
-27210,21-6-2019,10:46:14,39.13
-27209,21-6-2019,10:46:16,39.13
-27208,21-6-2019,10:46:18,39.13
-27207,21-6-2019,10:46:20,39.13
-27206,21-6-2019,10:46:22,39.06
-27205,21-6-2019,10:46:23,39.06
-27204,21-6-2019,10:46:25,39.06
-27203,21-6-2019,10:46:27,39.06
-27202,21-6-2019,10:46:29,39.06
-27201,21-6-2019,10:46:31,39.06
-27200,21-6-2019,10:46:32,39.06
-27199,21-6-2019,10:46:34,39.06
-27198,21-6-2019,10:46:36,39.06
-27197,21-6-2019,10:46:38,39.06
-27196,21-6-2019,10:46:40,39.06
-27195,21-6-2019,10:46:42,39.06
-27194,21-6-2019,10:46:43,39
-27193,21-6-2019,10:46:45,39.06
-27192,21-6-2019,10:46:47,39
-27191,21-6-2019,10:46:49,39
-27190,21-6-2019,10:46:51,39
-27189,21-6-2019,10:46:52,39
-27188,21-6-2019,10:46:54,39
-27187,21-6-2019,10:46:56,39
-27186,21-6-2019,10:46:58,39
-27185,21-6-2019,10:47:0,39
-27184,21-6-2019,10:47:2,39.06
-27183,21-6-2019,10:47:3,39.06
-27182,21-6-2019,10:47:5,39
-27181,21-6-2019,10:47:7,39.06
-27180,21-6-2019,10:47:9,39.06
-27179,21-6-2019,10:47:11,39.06
-27178,21-6-2019,10:47:12,39.06
-27177,21-6-2019,10:47:14,39.06
-27176,21-6-2019,10:47:16,39.06
-27175,21-6-2019,10:47:18,39.06
-27174,21-6-2019,10:47:20,39.13
-27173,21-6-2019,10:47:21,39.13
-27172,21-6-2019,10:47:23,39.13
-27171,21-6-2019,10:47:25,39.13
-27170,21-6-2019,10:47:27,39.19
-27169,21-6-2019,10:47:29,39.19
-27168,21-6-2019,10:47:30,39.19
-27167,21-6-2019,10:47:32,39.19
-27166,21-6-2019,10:47:34,39.25
-27165,21-6-2019,10:47:36,39.25
-27164,21-6-2019,10:47:38,39.25
-27163,21-6-2019,10:47:40,39.25
-27162,21-6-2019,10:47:41,39.25
-27161,21-6-2019,10:47:43,39.25
-27160,21-6-2019,10:47:45,39.25
-27159,21-6-2019,10:47:47,39.25
-27158,21-6-2019,10:47:49,39.31
-27157,21-6-2019,10:47:50,39.25
-27156,21-6-2019,10:47:52,39.25
-27155,21-6-2019,10:47:54,39.25
-27154,21-6-2019,10:47:56,39.31
-27153,21-6-2019,10:47:58,39.31
-27152,21-6-2019,10:47:59,39.31
-27151,21-6-2019,10:48:1,39.31
-27150,21-6-2019,10:48:3,39.31
-27149,21-6-2019,10:48:5,39.31
-27148,21-6-2019,10:48:7,39.31
-27147,21-6-2019,10:48:9,39.31
-27146,21-6-2019,10:48:10,39.31
-27145,21-6-2019,10:48:12,39.31
-27144,21-6-2019,10:48:14,39.31
-27143,21-6-2019,10:48:16,39.31
-27142,21-6-2019,10:48:18,39.31
-27141,21-6-2019,10:48:19,39.31
-27140,21-6-2019,10:48:21,39.25
-27139,21-6-2019,10:48:23,39.25
-27138,21-6-2019,10:48:25,39.25
-27137,21-6-2019,10:48:27,39.25
-27136,21-6-2019,10:48:28,39.25
-27135,21-6-2019,10:48:30,39.25
-27134,21-6-2019,10:48:32,39.25
-27133,21-6-2019,10:48:34,39.25
-27132,21-6-2019,10:48:36,39.31
-27131,21-6-2019,10:48:38,39.25
-27130,21-6-2019,10:48:39,39.25
-27129,21-6-2019,10:48:41,39.31
-27128,21-6-2019,10:48:43,39.31
-27127,21-6-2019,10:48:45,39.25
-27126,21-6-2019,10:48:47,39.31
-27125,21-6-2019,10:48:48,39.25
-27124,21-6-2019,10:48:50,39.31
-27123,21-6-2019,10:48:52,39.25
-27122,21-6-2019,10:48:54,39.25
-27121,21-6-2019,10:48:56,39.25
-27120,21-6-2019,10:48:57,39.25
-27119,21-6-2019,10:48:59,39.25
-27118,21-6-2019,10:49:1,39.25
-27117,21-6-2019,10:49:3,39.25
-27116,21-6-2019,10:49:5,39.31
-27115,21-6-2019,10:49:7,39.31
-27114,21-6-2019,10:49:8,39.31
-27113,21-6-2019,10:49:10,39.31
-27112,21-6-2019,10:49:12,39.31
-27111,21-6-2019,10:49:14,39.38
-27110,21-6-2019,10:49:16,39.38
-27109,21-6-2019,10:49:17,39.38
-27108,21-6-2019,10:49:19,39.38
-27107,21-6-2019,10:49:21,39.38
-27106,21-6-2019,10:49:23,39.38
-27105,21-6-2019,10:49:25,39.38
-27104,21-6-2019,10:49:26,39.44
-27103,21-6-2019,10:49:28,39.44
-27102,21-6-2019,10:49:30,39.44
-27101,21-6-2019,10:49:32,39.44
-27100,21-6-2019,10:49:34,39.44
-27099,21-6-2019,10:49:35,39.44
-27098,21-6-2019,10:49:37,39.44
-27097,21-6-2019,10:49:39,39.44
-27096,21-6-2019,10:49:41,39.44
-27095,21-6-2019,10:49:43,39.44
-27094,21-6-2019,10:49:45,39.5
-27093,21-6-2019,10:49:46,39.5
-27092,21-6-2019,10:49:48,39.5
-27091,21-6-2019,10:49:50,39.5
-27090,21-6-2019,10:49:52,39.5
-27089,21-6-2019,10:49:54,39.5
-27088,21-6-2019,10:49:55,39.5
-27087,21-6-2019,10:49:57,39.5
-27086,21-6-2019,10:49:59,39.5
-27085,21-6-2019,10:50:1,39.44
-27084,21-6-2019,10:50:3,39.44
-27083,21-6-2019,10:50:4,39.44
-27082,21-6-2019,10:50:6,39.44
-27081,21-6-2019,10:50:8,39.44
-27080,21-6-2019,10:50:10,39.44
-27079,21-6-2019,10:50:12,39.38
-27078,21-6-2019,10:50:14,39.38
-27077,21-6-2019,10:50:15,39.38
-27076,21-6-2019,10:50:17,39.38
-27075,21-6-2019,10:50:19,39.38
-27074,21-6-2019,10:50:21,39.38
-27073,21-6-2019,10:50:23,39.38
-27072,21-6-2019,10:50:24,39.38
-27071,21-6-2019,10:50:26,39.38
-27070,21-6-2019,10:50:28,39.38
-27069,21-6-2019,10:50:30,39.38
-27068,21-6-2019,10:50:32,39.38
-27067,21-6-2019,10:50:33,39.38
-27066,21-6-2019,10:50:35,39.38
-27065,21-6-2019,10:50:37,39.38
-27064,21-6-2019,10:50:39,39.38
-27063,21-6-2019,10:50:41,39.38
-27062,21-6-2019,10:50:43,39.38
-27061,21-6-2019,10:50:44,39.38
-27060,21-6-2019,10:50:46,39.38
-27059,21-6-2019,10:50:48,39.38
-27058,21-6-2019,10:50:50,39.38
-27057,21-6-2019,10:50:52,39.38
-27056,21-6-2019,10:50:53,39.38
-27055,21-6-2019,10:50:55,39.38
-27054,21-6-2019,10:50:57,39.38
-27053,21-6-2019,10:50:59,39.38
-27052,21-6-2019,10:51:1,39.44
-27051,21-6-2019,10:51:2,39.44
-27050,21-6-2019,10:51:4,39.44
-27049,21-6-2019,10:51:6,39.44
-27048,21-6-2019,10:51:8,39.44
-27047,21-6-2019,10:51:10,39.5
-27046,21-6-2019,10:51:12,39.5
-27045,21-6-2019,10:51:13,39.5
-27044,21-6-2019,10:51:15,39.5
-27043,21-6-2019,10:51:17,39.5
-27042,21-6-2019,10:51:19,39.5
-27041,21-6-2019,10:51:21,39.5
-27040,21-6-2019,10:51:22,39.5
-27039,21-6-2019,10:51:24,39.56
-27038,21-6-2019,10:51:26,39.56
-27037,21-6-2019,10:51:28,39.56
-27036,21-6-2019,10:51:30,39.56
-27035,21-6-2019,10:51:31,39.5
-27034,21-6-2019,10:51:33,39.56
-27033,21-6-2019,10:51:35,39.56
-27032,21-6-2019,10:51:37,39.56
-27031,21-6-2019,10:51:39,39.56
-27030,21-6-2019,10:51:41,39.5
-27029,21-6-2019,10:51:42,39.56
-27028,21-6-2019,10:51:44,39.56
-27027,21-6-2019,10:51:46,39.5
-27026,21-6-2019,10:51:48,39.56
-27025,21-6-2019,10:51:50,39.56
-27024,21-6-2019,10:51:51,39.56
-27023,21-6-2019,10:51:53,39.56
-27022,21-6-2019,10:51:55,39.56
-27021,21-6-2019,10:51:57,39.56
-27020,21-6-2019,10:51:59,39.56
-27019,21-6-2019,10:52:0,39.56
-27018,21-6-2019,10:52:2,39.56
-27017,21-6-2019,10:52:4,39.56
-27016,21-6-2019,10:52:6,39.56
-27015,21-6-2019,10:52:8,39.56
-27014,21-6-2019,10:52:10,39.56
-27013,21-6-2019,10:52:11,39.56
-27012,21-6-2019,10:52:13,39.56
-27011,21-6-2019,10:52:15,39.56
-27010,21-6-2019,10:52:17,39.56
-27009,21-6-2019,10:52:19,39.56
-27008,21-6-2019,10:52:20,39.56
-27007,21-6-2019,10:52:22,39.56
-27006,21-6-2019,10:52:24,39.56
-27005,21-6-2019,10:52:26,39.56
-27004,21-6-2019,10:52:28,39.63
-27003,21-6-2019,10:52:29,39.63
-27002,21-6-2019,10:52:31,39.63
-27001,21-6-2019,10:52:33,39.63
-27000,21-6-2019,10:52:35,39.63
-26999,21-6-2019,10:52:37,39.63
-26998,21-6-2019,10:52:39,39.63
-26997,21-6-2019,10:52:40,39.63
-26996,21-6-2019,10:52:42,39.63
-26995,21-6-2019,10:52:44,39.63
-26994,21-6-2019,10:52:46,39.63
-26993,21-6-2019,10:52:48,39.63
-26992,21-6-2019,10:52:49,39.63
-26991,21-6-2019,10:52:51,39.63
-26990,21-6-2019,10:52:53,39.63
-26989,21-6-2019,10:52:55,39.63
-26988,21-6-2019,10:52:57,39.63
-26987,21-6-2019,10:52:58,39.63
-26986,21-6-2019,10:53:0,39.63
-26985,21-6-2019,10:53:2,39.63
-26984,21-6-2019,10:53:4,39.69
-26983,21-6-2019,10:53:6,39.69
-26982,21-6-2019,10:53:7,39.69
-26981,21-6-2019,10:53:9,39.69
-26980,21-6-2019,10:53:11,39.69
-26979,21-6-2019,10:53:13,39.69
-26978,21-6-2019,10:53:15,39.69
-26977,21-6-2019,10:53:17,39.69
-26976,21-6-2019,10:53:18,39.69
-26975,21-6-2019,10:53:20,39.69
-26974,21-6-2019,10:53:22,39.69
-26973,21-6-2019,10:53:24,39.69
-26972,21-6-2019,10:53:26,39.75
-26971,21-6-2019,10:53:27,39.75
-26970,21-6-2019,10:53:29,39.75
-26969,21-6-2019,10:53:31,39.75
-26968,21-6-2019,10:53:33,39.75
-26967,21-6-2019,10:53:35,39.75
-26966,21-6-2019,10:53:37,39.75
-26965,21-6-2019,10:53:38,39.75
-26964,21-6-2019,10:53:40,39.75
-26963,21-6-2019,10:53:42,39.75
-26962,21-6-2019,10:53:44,39.75
-26961,21-6-2019,10:53:46,39.75
-26960,21-6-2019,10:53:47,39.75
-26959,21-6-2019,10:53:49,39.75
-26958,21-6-2019,10:53:51,39.75
-26957,21-6-2019,10:53:53,39.75
-26956,21-6-2019,10:53:55,39.75
-26955,21-6-2019,10:53:56,39.81
-26954,21-6-2019,10:53:58,39.81
-26953,21-6-2019,10:54:0,39.81
-26952,21-6-2019,10:54:2,39.81
-26951,21-6-2019,10:54:4,39.81
-26950,21-6-2019,10:54:5,39.81
-26949,21-6-2019,10:54:7,39.81
-26948,21-6-2019,10:54:9,39.81
-26947,21-6-2019,10:54:11,39.81
-26946,21-6-2019,10:54:13,39.81
-26945,21-6-2019,10:54:15,39.81
-26944,21-6-2019,10:54:16,39.81
-26943,21-6-2019,10:54:18,39.88
-26942,21-6-2019,10:54:20,39.88
-26941,21-6-2019,10:54:22,39.81
-26940,21-6-2019,10:54:24,39.88
-26939,21-6-2019,10:54:25,39.88
-26938,21-6-2019,10:54:27,39.88
-26937,21-6-2019,10:54:29,39.88
-26936,21-6-2019,10:54:31,39.88
-26935,21-6-2019,10:54:33,39.88
-26934,21-6-2019,10:54:34,39.88
-26933,21-6-2019,10:54:36,39.88
-26932,21-6-2019,10:54:38,39.88
-26931,21-6-2019,10:54:40,39.88
-26930,21-6-2019,10:54:42,39.88
-26929,21-6-2019,10:54:44,39.88
-26928,21-6-2019,10:54:45,39.88
-26927,21-6-2019,10:54:47,39.88
-26926,21-6-2019,10:54:49,39.88
-26925,21-6-2019,10:54:51,39.88
-26924,21-6-2019,10:54:53,39.88
-26923,21-6-2019,10:54:54,39.88
-26922,21-6-2019,10:54:56,39.88
-26921,21-6-2019,10:54:58,39.88
-26920,21-6-2019,10:55:0,39.88
-26919,21-6-2019,10:55:2,39.94
-26918,21-6-2019,10:55:3,39.88
-26917,21-6-2019,10:55:5,39.88
-26916,21-6-2019,10:55:7,39.88
-26915,21-6-2019,10:55:9,39.94
-26914,21-6-2019,10:55:11,39.94
-26913,21-6-2019,10:55:13,39.94
-26912,21-6-2019,10:55:14,39.88
-26911,21-6-2019,10:55:16,39.94
-26910,21-6-2019,10:55:18,39.94
-26909,21-6-2019,10:55:20,39.94
-26908,21-6-2019,10:55:22,39.94
-26907,21-6-2019,10:55:23,39.94
-26906,21-6-2019,10:55:25,39.94
-26905,21-6-2019,10:55:27,39.94
